1421,0100,De Soto Area,Stoddard El,13,0,0.0,0,0.0,0,0.0,4,30.8,69.2
1309,0000,Deerfield Community,NULL,59,0,0.0,2,3.4,2,3.4,30,50.8,42.4
1309,0020,Deerfield Community,Deerfield El,59,0,0.0,2,3.4,2,3.4,30,50.8,42.4
1380,0000,Delavan-Darien,NULL,180,7,3.9,9,5.0,22,12.2,108,60.0,18.9
1380,0010,Delavan-Darien,Darien El,41,0,0.0,4,9.8,4,9.8,26,63.4,17.1
1380,0045,Delavan-Darien,Turtle Creek El,103,6,5.8,5,4.9,17,16.5,59,57.3,15.5
1380,0100,Delavan-Darien,Wileman El,36,1,2.8,0,0.0,1,2.8,23,63.9,30.6
1407,0000,Denmark,NULL,105,1,1.0,3,2.9,10,9.5,53,50.5,36.2
1407,0060,Denmark,Denmark El,105,1,1.0,3,2.9,10,9.5,53,50.5,36.2
8109,0000,DLH Academy,NULL,43,0,0.0,10,23.3,11,25.6,19,44.2,7.0
8109,0100,DLH Academy,DLH Academy,43,0,0.0,10,23.3,11,25.6,19,44.2,7.0
2744,0000,Dodgeland,NULL,55,0,0.0,4,7.3,3,5.5,32,58.2,29.1
2744,0040,Dodgeland,Dodgeland El,55,0,0.0,4,7.3,3,5.5,32,58.2,29.1
1428,0000,Dodgeville,NULL,72,1,1.4,1,1.4,2,2.8,43,59.7,34.7
1428,0020,Dodgeville,Dodgeville El,53,0,0.0,1,1.9,0,0.0,31,58.5,39.6
1428,0060,Dodgeville,Ridgeway El,19,1,5.3,0,0.0,2,10.5,12,63.2,21.1
1449,0000,Dover #1,NULL,6,0,0.0,1,16.7,0,0.0,5,83.3,0.0
1449,0020,Dover #1,Kansasville El,6,0,0.0,1,16.7,0,0.0,5,83.3,0.0
8101,0000,Downtown Montessori,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8101,1056,Downtown Montessori,Downtown Montessori,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1491,0000,Drummond Area,NULL,25,0,0.0,1,4.0,1,4.0,13,52.0,40.0
1491,0020,Drummond Area,Drummond El,25,0,0.0,1,4.0,1,4.0,13,52.0,40.0
1499,0000,Durand,NULL,67,9,13.4,0,0.0,4,6.0,38,56.7,23.9
1499,0020,Durand,Caddie Woodlawn El,67,9,13.4,0,0.0,4,6.0,38,56.7,23.9
1540,0000,East Troy Community,NULL,101,2,2.0,2,2.0,6,5.9,62,61.4,28.7
1540,0100,East Troy Community,Prairie View El,101,2,2.0,2,2.0,6,5.9,62,61.4,28.7
1554,0000,Eau Claire Area,NULL,748,17,2.3,25,3.3,78,10.4,380,50.8,33.2
1554,0160,Eau Claire Area,Cleghorn El,25,0,0.0,0,0.0,0,0.0,15,60.0,40.0
1554,0500,Eau Claire Area,Davey El,61,2,3.3,3,4.9,4,6.6,25,41.0,44.3
